timestamp,cpu_utility_pct,memory_in_use_pct,disk_active_time_pct,virtual_memory_pct,process_count,disk_queue_length
2026-04-13T12:24:43.249Z,28.97,92.65,0.00,19.57,374,0.00
2026-04-13T12:24:45.259Z,26.10,92.81,0.00,19.57,374,0.00
2026-04-13T12:24:47.271Z,22.35,92.81,0.00,19.57,374,0.00
2026-04-13T12:24:49.283Z,29.19,92.89,0.00,19.57,374,0.00
2026-04-13T12:24:51.295Z,31.98,92.99,0.00,19.57,374,0.00
2026-04-13T12:24:53.305Z,33.66,93.02,0.00,19.57,374,0.00
2026-04-13T12:24:55.308Z,21.64,93.00,0.00,19.57,374,0.00
2026-04-13T12:24:57.310Z,21.42,92.95,0.00,19.57,374,0.00
2026-04-13T12:24:59.311Z,16.99,92.95,0.00,19.57,374,0.00
2026-04-13T12:25:01.323Z,16.47,92.90,0.00,19.57,374,0.00
2026-04-13T12:25:03.324Z,23.42,92.85,0.00,19.57,374,0.00
2026-04-13T12:25:05.335Z,16.91,92.87,0.00,19.57,374,0.00
2026-04-13T12:25:07.336Z,15.91,92.88,0.00,19.57,374,0.00
2026-04-13T12:25:09.349Z,21.80,92.22,0.00,19.57,374,0.00
2026-04-13T12:25:11.351Z,15.88,92.31,0.00,19.57,374,0.00
2026-04-13T12:25:13.362Z,16.41,92.29,0.00,19.57,374,0.00
2026-04-13T12:25:15.374Z,16.74,92.34,0.00,19.57,373,0.00
2026-04-13T12:25:17.377Z,18.14,92.09,0.00,19.57,373,0.00
2026-04-13T12:25:19.380Z,15.23,91.93,0.00,19.57,373,0.00
2026-04-13T12:25:21.392Z,17.98,91.96,0.00,19.57,373,0.00
2026-04-13T12:25:23.399Z,18.23,91.91,0.00,19.57,373,0.00
2026-04-13T12:25:25.400Z,17.86,91.97,0.00,19.57,373,0.00
2026-04-13T12:25:27.399Z,17.10,92.06,0.00,19.57,373,0.00
2026-04-13T12:25:29.403Z,13.09,92.06,0.00,19.57,372,0.00
2026-04-13T12:25:31.404Z,14.61,92.09,0.00,19.57,372,0.00
2026-04-13T12:25:33.403Z,13.80,91.96,0.00,19.57,372,0.00
2026-04-13T12:25:35.415Z,14.53,91.82,0.00,19.57,372,0.00
2026-04-13T12:25:37.430Z,15.32,91.76,0.00,19.57,372,0.00
2026-04-13T12:25:39.441Z,15.86,91.70,0.00,19.57,372,0.00
2026-04-13T12:25:41.442Z,13.36,91.75,0.00,19.57,372,0.00
2026-04-13T12:25:43.451Z,14.54,91.76,0.00,19.57,372,0.00
2026-04-13T12:25:45.460Z,15.32,91.76,0.00,19.57,372,0.00
2026-04-13T12:25:47.475Z,14.61,91.74,0.00,19.57,372,0.00
2026-04-13T12:25:49.479Z,19.48,91.63,0.00,19.57,372,0.00
2026-04-13T12:25:51.482Z,15.61,91.78,0.00,19.57,372,0.00
2026-04-13T12:25:53.496Z,15.30,91.85,0.00,19.57,372,0.00
2026-04-13T12:25:55.497Z,16.03,91.93,0.00,19.57,372,0.00
2026-04-13T12:25:57.500Z,16.34,92.01,0.00,19.57,372,0.00
2026-04-13T12:25:59.509Z,15.13,92.17,0.00,19.57,372,0.00
2026-04-13T12:26:01.517Z,18.64,92.25,0.00,19.57,372,0.00
2026-04-13T12:26:03.526Z,17.59,92.21,0.00,19.57,372,0.00
2026-04-13T12:26:05.528Z,15.01,92.17,0.00,19.57,372,0.00
2026-04-13T12:26:07.533Z,15.46,92.35,0.00,19.57,372,0.00
2026-04-13T12:26:09.548Z,15.78,92.46,0.00,19.57,372,0.00
2026-04-13T12:26:11.556Z,18.04,92.38,0.00,19.57,372,0.00
2026-04-13T12:26:13.560Z,18.28,92.16,0.00,19.57,372,0.00
2026-04-13T12:26:15.574Z,19.55,92.22,0.00,19.57,372,0.00
2026-04-13T12:26:17.588Z,19.25,91.99,0.00,19.57,372,0.00
2026-04-13T12:26:19.601Z,12.94,91.96,0.00,19.57,372,0.00
2026-04-13T12:26:21.605Z,15.70,91.84,0.00,19.57,372,0.00
2026-04-13T12:26:23.610Z,15.87,91.94,0.00,19.57,372,0.00
2026-04-13T12:26:25.624Z,12.99,91.98,0.00,19.57,372,0.00
2026-04-13T12:26:27.638Z,14.06,91.98,0.00,19.57,373,0.00
2026-04-13T12:26:29.648Z,18.12,92.33,0.00,19.57,373,0.00
2026-04-13T12:26:31.654Z,15.70,92.31,0.00,19.57,373,0.00
2026-04-13T12:26:33.658Z,16.30,92.22,0.00,19.57,373,0.00
2026-04-13T12:26:35.662Z,24.45,92.46,0.00,19.57,373,0.00
2026-04-13T12:26:37.664Z,27.30,92.67,0.00,19.57,374,0.00
2026-04-13T12:26:39.678Z,31.41,92.78,0.00,19.57,376,0.00
2026-04-13T12:26:41.686Z,30.45,93.11,0.00,19.57,377,0.00
2026-04-13T12:26:43.694Z,16.55,93.02,0.00,19.57,377,0.00
2026-04-13T12:26:45.703Z,17.71,93.08,0.00,19.57,377,0.00
2026-04-13T12:26:47.709Z,15.86,93.08,0.00,19.57,377,0.00
2026-04-13T12:26:49.708Z,21.30,92.98,0.00,19.57,377,0.00
2026-04-13T12:26:51.720Z,16.87,93.02,0.00,19.57,377,0.00
2026-04-13T12:26:53.735Z,15.93,92.98,0.00,19.57,377,0.00
2026-04-13T12:26:55.749Z,13.32,93.00,0.00,19.57,377,0.00
2026-04-13T12:26:57.751Z,16.71,93.06,0.00,19.57,376,0.00
2026-04-13T12:26:59.752Z,23.72,92.89,0.00,19.57,376,0.00
2026-04-13T12:27:01.754Z,27.44,93.02,0.00,19.57,376,0.00
2026-04-13T12:27:03.760Z,29.61,93.07,0.00,19.57,376,0.00
2026-04-13T12:27:05.769Z,25.19,93.20,0.00,19.57,378,0.00
2026-04-13T12:27:07.779Z,26.43,93.41,0.00,19.57,377,0.00
2026-04-13T12:27:09.790Z,20.64,93.11,0.00,19.57,377,0.00
2026-04-13T12:27:11.792Z,18.13,93.18,0.00,19.57,377,0.00
2026-04-13T12:27:13.805Z,17.99,93.17,0.00,19.57,377,0.00
2026-04-13T12:27:15.817Z,13.81,93.24,0.00,19.57,377,0.00
2026-04-13T12:27:17.831Z,21.96,93.19,0.00,19.57,377,0.00
2026-04-13T12:27:19.843Z,12.20,93.19,0.00,19.57,377,0.00
2026-04-13T12:27:21.854Z,14.56,93.13,0.00,19.57,377,0.00
2026-04-13T12:27:23.863Z,16.37,93.13,0.00,19.57,377,0.00
2026-04-13T12:27:25.866Z,17.71,93.01,0.00,19.57,378,0.00
2026-04-13T12:27:27.875Z,28.57,93.04,0.00,19.57,383,0.00
2026-04-13T12:27:29.892Z,23.76,92.64,0.00,19.57,383,0.00
2026-04-13T12:27:31.897Z,30.56,89.97,0.00,19.65,381,0.00
2026-04-13T12:27:33.904Z,18.95,87.21,0.00,23.75,381,0.00
2026-04-13T12:27:35.907Z,22.84,87.31,0.00,23.75,381,0.00
2026-04-13T12:27:37.914Z,17.79,87.24,0.00,23.75,381,0.00
2026-04-13T12:27:39.924Z,18.49,87.28,0.00,23.75,381,0.00
2026-04-13T12:27:41.926Z,19.61,87.05,0.00,23.74,375,0.00
2026-04-13T12:27:43.945Z,18.87,87.05,0.00,23.74,375,0.00
2026-04-13T12:27:45.947Z,20.22,86.96,0.00,23.74,375,0.00
2026-04-13T12:27:47.950Z,17.51,86.93,0.00,23.74,375,0.00
2026-04-13T12:27:49.951Z,14.07,86.98,0.00,23.74,375,0.00
2026-04-13T12:27:51.961Z,14.62,86.99,0.00,23.74,374,0.00
2026-04-13T12:27:53.960Z,15.01,86.95,0.00,23.74,374,0.00
2026-04-13T12:27:55.968Z,19.29,87.04,0.00,23.74,374,0.00
2026-04-13T12:27:57.978Z,31.33,87.13,0.00,23.74,374,0.00
2026-04-13T12:27:59.988Z,20.06,87.12,0.00,23.74,374,0.00
2026-04-13T12:28:02.005Z,22.29,87.09,0.00,23.74,374,0.00
2026-04-13T12:28:04.005Z,19.12,87.12,0.00,23.74,374,0.00
2026-04-13T12:28:06.006Z,23.42,87.38,0.00,23.74,374,0.00
2026-04-13T12:28:08.009Z,20.32,87.44,0.00,23.74,374,0.00
2026-04-13T12:28:10.019Z,14.20,87.33,0.00,23.74,374,0.00
2026-04-13T12:28:12.036Z,15.92,87.40,0.00,23.74,375,0.00
2026-04-13T12:28:14.043Z,16.40,87.34,0.00,23.74,374,0.00
2026-04-13T12:28:16.052Z,15.74,87.22,0.00,23.74,374,0.00
2026-04-13T12:28:18.064Z,18.41,87.29,0.00,23.74,374,0.00
2026-04-13T12:28:20.068Z,18.93,87.32,0.00,23.74,374,0.00
2026-04-13T12:28:22.070Z,18.40,87.21,0.00,23.74,374,0.00
2026-04-13T12:28:24.084Z,19.17,87.17,0.00,23.74,374,0.00
2026-04-13T12:28:26.096Z,15.55,87.08,0.00,23.74,374,0.00
2026-04-13T12:28:28.102Z,16.18,87.27,0.00,23.73,374,0.00
2026-04-13T12:28:30.116Z,18.43,87.26,0.00,23.73,374,0.00
2026-04-13T12:28:32.116Z,23.39,87.28,0.00,23.73,374,0.00
2026-04-13T12:28:34.118Z,23.87,87.26,0.00,23.73,374,0.00
2026-04-13T12:28:36.124Z,23.76,87.38,0.00,23.73,374,0.00
2026-04-13T12:28:38.128Z,20.96,87.36,0.00,23.73,374,0.00
2026-04-13T12:28:40.143Z,18.47,87.32,0.00,23.73,374,0.00
2026-04-13T12:28:42.144Z,18.11,87.37,0.00,23.73,375,0.00
2026-04-13T12:28:44.151Z,20.23,87.40,0.00,23.73,375,0.00
2026-04-13T12:28:46.159Z,25.94,87.50,0.00,23.73,375,0.00
2026-04-13T12:28:48.163Z,22.23,87.83,0.00,23.73,377,0.00
2026-04-13T12:28:50.173Z,35.89,89.61,0.00,23.73,377,0.00
2026-04-13T12:28:52.180Z,22.01,89.44,0.00,23.73,377,0.00
2026-04-13T12:28:54.188Z,20.85,89.22,0.00,23.73,377,0.00
2026-04-13T12:28:56.202Z,22.63,89.21,0.00,23.73,377,0.00
2026-04-13T12:28:58.209Z,21.65,89.28,0.00,23.73,377,0.00
2026-04-13T12:29:00.216Z,16.90,89.17,0.00,23.73,377,0.00
2026-04-13T12:29:02.230Z,17.72,88.74,0.00,23.73,377,0.00
2026-04-13T12:29:04.234Z,13.07,88.90,0.00,23.73,377,0.00
2026-04-13T12:29:06.241Z,17.12,88.86,0.00,23.73,377,0.00
2026-04-13T12:29:08.242Z,17.70,89.01,0.00,23.73,377,0.00
2026-04-13T12:29:10.245Z,29.62,89.12,0.00,23.73,377,0.00
2026-04-13T12:29:12.252Z,20.18,89.01,0.00,23.73,377,0.00
2026-04-13T12:29:14.256Z,27.70,89.06,0.00,23.92,377,0.00
2026-04-13T12:29:16.261Z,27.64,89.04,0.00,23.92,377,0.00
2026-04-13T12:29:18.264Z,19.24,89.10,0.00,23.92,377,0.00
2026-04-13T12:29:20.275Z,18.46,89.05,0.00,23.92,377,0.00
2026-04-13T12:29:22.283Z,16.35,89.09,0.00,23.92,377,0.00
2026-04-13T12:29:24.290Z,15.45,88.90,0.00,23.92,376,0.00
2026-04-13T12:29:26.295Z,19.03,88.94,0.00,23.92,376,0.00
2026-04-13T12:29:28.310Z,17.29,88.96,0.00,23.92,376,0.00
2026-04-13T12:29:30.324Z,15.56,89.02,0.00,23.92,376,0.00
2026-04-13T12:29:32.327Z,13.81,88.96,0.00,23.92,376,0.00
2026-04-13T12:29:34.331Z,13.93,88.64,0.00,23.92,376,0.00
2026-04-13T12:29:36.336Z,14.69,88.45,0.00,23.92,376,0.00
2026-04-13T12:29:38.348Z,16.16,88.50,0.00,23.92,376,0.00
2026-04-13T12:29:40.354Z,14.27,88.48,0.00,23.92,376,0.00
2026-04-13T12:29:42.358Z,13.35,88.57,0.00,23.92,376,0.00
2026-04-13T12:29:44.371Z,18.03,88.53,0.00,23.92,376,0.00
2026-04-13T12:29:46.380Z,14.92,88.59,0.00,23.92,376,0.00
2026-04-13T12:29:48.390Z,12.76,88.67,0.00,23.92,376,0.00
2026-04-13T12:29:50.401Z,12.84,88.73,0.00,23.92,376,0.00
2026-04-13T12:29:52.402Z,15.47,88.68,0.00,23.91,376,0.00
2026-04-13T12:29:54.414Z,13.60,88.68,0.00,23.91,376,0.00
2026-04-13T12:29:56.427Z,13.20,88.69,0.00,23.91,376,0.00
2026-04-13T12:29:58.438Z,16.07,88.53,0.00,23.91,376,0.00
2026-04-13T12:30:00.440Z,17.54,88.51,0.00,23.91,376,0.00
2026-04-13T12:30:02.450Z,14.44,88.58,0.00,23.91,376,0.00
2026-04-13T12:30:04.450Z,21.64,88.54,0.00,23.91,376,0.00
2026-04-13T12:30:06.456Z,20.10,88.59,0.00,23.91,376,0.00
2026-04-13T12:30:08.457Z,23.19,88.62,0.00,23.91,376,0.00
2026-04-13T12:46:37.340Z,11.42,87.42,0.00,22.20,362,0.00
2026-04-13T12:46:39.344Z,37.28,87.08,0.00,22.20,362,0.00
2026-04-13T12:46:41.347Z,24.78,87.06,0.00,22.20,361,0.00
2026-04-13T12:46:43.361Z,33.70,88.49,0.00,22.15,361,0.00
2026-04-13T12:46:45.367Z,33.41,88.95,0.00,20.45,363,0.00
2026-04-13T12:46:47.371Z,24.62,87.55,0.00,22.12,363,0.00
2026-04-13T12:46:49.384Z,22.18,87.61,0.00,22.12,363,0.00
2026-04-13T12:46:51.397Z,23.03,87.66,0.00,22.12,365,0.00
2026-04-13T12:46:53.403Z,26.60,87.88,0.00,22.12,365,0.00
2026-04-13T12:46:55.412Z,26.04,88.16,0.00,22.12,367,0.00
2026-04-13T12:46:57.413Z,29.84,88.43,0.00,22.12,365,0.00
2026-04-13T12:46:59.419Z,27.33,88.03,0.00,22.12,365,0.00
2026-04-13T12:47:01.421Z,21.70,88.11,0.00,22.12,365,0.00
2026-04-13T12:47:03.434Z,18.87,88.06,0.00,22.12,365,0.00
2026-04-13T12:47:05.440Z,19.47,87.99,0.00,22.12,365,0.00
2026-04-13T12:47:07.449Z,19.75,88.03,0.00,22.12,365,0.00
2026-04-13T12:47:09.449Z,18.52,88.00,0.00,22.12,365,0.00
2026-04-13T12:47:11.460Z,20.68,87.99,0.00,22.12,365,0.00
2026-04-13T12:47:13.461Z,16.32,87.86,0.00,22.12,365,0.00
2026-04-13T12:47:15.464Z,21.43,87.92,0.00,22.12,365,0.00
2026-04-13T12:47:17.468Z,27.63,88.15,0.00,22.12,367,0.00
2026-04-13T12:47:19.473Z,20.70,87.37,0.00,22.41,367,0.00
2026-04-13T12:47:21.474Z,17.25,87.49,0.00,22.41,367,0.00
2026-04-13T12:47:23.479Z,15.39,87.27,0.00,22.41,366,0.00
2026-04-13T12:47:25.493Z,17.04,86.97,0.00,22.41,366,0.00
2026-04-13T12:47:27.499Z,16.52,87.11,0.00,22.41,367,0.00
2026-04-13T12:47:29.503Z,16.73,87.34,0.00,22.41,367,0.00
2026-04-13T12:47:31.513Z,18.10,87.38,0.00,22.41,367,0.00
2026-04-13T12:47:33.522Z,16.35,87.02,0.00,22.41,367,0.00
2026-04-13T12:47:35.524Z,22.46,85.24,0.00,22.41,367,0.00
2026-04-13T12:47:37.533Z,14.88,85.33,0.00,22.41,367,0.00
2026-04-13T12:47:39.537Z,15.70,85.39,0.00,22.41,367,0.00
2026-04-13T12:47:41.537Z,16.21,85.46,0.00,22.41,367,0.00
2026-04-13T12:47:43.544Z,19.90,85.45,0.00,22.41,367,0.00
2026-04-13T12:47:45.549Z,16.61,85.47,0.00,22.41,367,0.00
2026-04-13T12:47:47.556Z,18.59,85.49,0.00,22.41,367,0.00
2026-04-13T12:47:49.565Z,14.23,85.56,0.00,22.39,368,0.00
2026-04-13T12:47:51.581Z,23.60,85.68,0.00,22.39,367,0.00
2026-04-13T12:47:53.589Z,21.06,85.70,0.00,22.39,367,0.00
2026-04-13T12:47:55.593Z,15.98,85.70,0.00,22.39,367,0.00
2026-04-13T12:47:57.597Z,21.39,85.70,0.00,22.39,367,0.00
2026-04-13T12:47:59.603Z,20.46,85.73,0.00,22.39,367,0.00
2026-04-13T12:48:01.609Z,18.14,85.77,0.00,22.39,367,0.00
2026-04-13T12:48:03.612Z,15.17,85.80,0.00,22.39,368,0.00
2026-04-13T12:48:05.624Z,21.61,86.00,0.00,22.39,367,0.00
2026-04-13T12:48:07.625Z,22.94,85.98,0.00,22.39,367,0.00
2026-04-13T12:48:09.635Z,16.16,85.97,0.00,22.39,367,0.00
2026-04-13T12:48:11.650Z,15.65,85.86,0.00,22.39,367,0.00
2026-04-13T12:48:13.663Z,15.05,85.81,0.00,22.39,367,0.00
2026-04-13T12:48:15.672Z,15.98,85.29,0.00,22.39,367,0.00
2026-04-13T12:48:17.679Z,15.01,85.31,0.00,22.39,367,0.00
2026-04-13T12:48:19.688Z,16.61,84.69,0.00,22.39,367,0.00
2026-04-13T12:48:21.698Z,15.87,84.37,0.00,22.37,366,0.00
2026-04-13T12:48:23.705Z,22.36,84.24,0.00,22.37,366,0.00
2026-04-13T12:48:25.716Z,15.34,84.35,0.00,22.37,366,0.00
2026-04-13T12:48:27.726Z,14.95,84.47,0.00,22.37,367,0.00
2026-04-13T12:48:29.745Z,11.17,84.43,0.00,22.37,367,0.00
2026-04-13T12:48:31.754Z,16.36,84.43,0.00,22.37,367,0.00
2026-04-13T12:48:33.765Z,14.23,84.40,0.00,22.37,367,0.00
2026-04-13T12:48:35.775Z,12.98,84.12,0.00,22.37,367,0.00
2026-04-13T12:48:37.779Z,20.90,84.21,0.00,22.37,367,0.00
2026-04-13T12:48:39.788Z,24.65,84.36,0.00,22.37,368,0.00
2026-04-13T12:48:41.797Z,26.31,84.57,0.00,22.37,367,0.00
2026-04-13T12:48:43.799Z,28.39,84.26,0.00,22.37,368,0.00
2026-04-13T12:48:45.801Z,23.44,84.38,0.00,22.37,368,0.00
2026-04-13T12:48:47.804Z,30.05,85.57,0.00,22.06,368,0.00
2026-04-13T12:48:49.809Z,21.81,85.68,0.00,22.06,368,0.00
2026-04-13T12:48:51.822Z,18.59,85.78,0.00,22.05,368,0.00
2026-04-13T12:48:53.825Z,30.95,85.60,0.00,22.05,368,0.00
2026-04-13T12:48:55.829Z,22.74,85.82,0.00,22.05,368,0.00
2026-04-13T12:48:57.838Z,21.63,85.81,0.00,22.05,368,0.00
2026-04-13T12:48:59.852Z,22.87,85.99,0.00,22.05,368,0.00
2026-04-13T12:49:01.863Z,25.14,86.03,0.00,22.05,368,0.00
2026-04-13T12:49:03.869Z,29.24,86.08,0.00,22.05,368,0.00
2026-04-13T12:49:05.875Z,23.07,86.10,0.00,22.05,368,0.00
2026-04-13T12:49:07.883Z,23.77,86.00,0.00,22.05,368,0.00
2026-04-13T12:49:09.886Z,21.54,85.81,0.00,22.05,368,0.00
2026-04-13T12:49:11.893Z,17.75,85.84,0.00,22.05,368,0.00
2026-04-13T12:49:13.906Z,16.73,85.32,0.00,22.05,368,0.00
2026-04-13T12:49:15.911Z,12.98,85.30,0.00,22.05,368,0.00
2026-04-13T12:49:17.926Z,16.69,85.28,0.00,22.05,368,0.00
2026-04-13T12:49:19.931Z,20.69,85.40,0.00,22.05,368,0.00
2026-04-13T12:49:21.941Z,14.46,85.38,0.00,22.05,368,0.00
2026-04-13T12:49:23.940Z,17.12,85.43,0.00,22.05,368,0.00
2026-04-13T12:49:25.947Z,19.86,85.42,0.00,22.05,368,0.00
2026-04-13T12:49:27.950Z,23.49,85.58,0.00,22.05,368,0.00
2026-04-13T12:49:29.964Z,20.58,85.63,0.00,22.05,368,0.00
2026-04-13T12:49:31.968Z,19.78,85.72,0.00,22.05,368,0.00
2026-04-13T12:49:33.981Z,24.51,85.72,0.00,22.05,368,0.00
2026-04-13T12:49:35.987Z,29.04,85.67,0.00,22.05,368,0.00
2026-04-13T12:49:37.989Z,22.90,85.67,0.00,22.05,368,0.00
2026-04-13T12:49:39.993Z,24.37,85.56,0.00,22.05,368,0.00
2026-04-13T12:49:42.005Z,16.39,85.60,0.00,22.05,368,0.00
2026-04-13T12:49:44.011Z,18.56,85.62,0.00,22.05,368,0.00
2026-04-13T12:49:46.020Z,13.25,85.31,0.00,22.05,368,0.00
2026-04-13T12:49:48.021Z,15.00,85.30,0.00,22.05,368,0.00
2026-04-13T12:49:50.031Z,16.92,85.32,0.00,22.05,368,0.00
2026-04-13T12:49:52.052Z,17.88,85.38,0.00,22.05,368,0.00
2026-04-13T12:49:54.059Z,16.98,85.32,0.00,22.05,368,0.00
2026-04-13T12:49:56.066Z,15.45,85.35,0.00,22.05,368,0.00
2026-04-13T12:49:58.076Z,16.63,85.40,0.00,22.05,368,0.00
2026-04-13T12:50:00.076Z,15.18,85.48,0.00,22.05,368,0.00
2026-04-13T12:50:02.078Z,15.19,85.41,0.00,22.05,368,0.00
2026-04-13T12:50:04.078Z,20.27,85.49,0.00,22.05,368,0.00
2026-04-13T12:50:06.082Z,20.05,85.23,0.00,22.05,367,0.00
2026-04-13T12:50:08.087Z,20.60,85.27,0.00,22.05,367,0.00
2026-04-13T12:50:10.087Z,24.86,85.29,0.00,22.05,367,0.00
2026-04-13T12:50:12.100Z,16.61,85.35,0.00,22.05,367,0.00
2026-04-13T12:50:14.102Z,17.58,85.32,0.00,22.05,367,0.00
2026-04-13T12:50:16.116Z,21.59,85.44,0.00,22.05,367,0.00
2026-04-13T12:50:18.126Z,17.94,85.39,0.00,22.05,367,0.00
2026-04-13T12:50:20.138Z,15.57,85.41,0.00,22.05,367,0.00
2026-04-13T12:50:22.140Z,16.64,85.43,0.00,22.05,367,0.00
2026-04-13T12:50:24.140Z,15.23,85.47,0.00,22.05,367,0.00
2026-04-13T12:50:26.151Z,15.90,85.36,0.00,22.05,367,0.00
2026-04-13T12:50:28.156Z,17.45,85.42,0.00,22.05,367,0.00
2026-04-13T12:50:30.170Z,16.30,84.94,0.00,21.99,367,0.00
2026-04-13T12:50:32.176Z,20.12,85.10,0.00,21.99,367,0.00
2026-04-13T12:50:34.176Z,24.55,85.64,0.00,21.99,368,0.00
2026-04-13T12:50:36.184Z,22.99,85.56,0.00,21.99,368,0.00
2026-04-13T12:50:38.193Z,25.68,85.42,0.00,21.99,364,0.00
2026-04-13T12:50:58.067Z,11.50,83.55,0.00,21.99,361,0.00
2026-04-13T12:51:00.071Z,15.69,83.63,0.00,21.99,361,0.00
2026-04-13T12:51:02.077Z,22.53,83.55,0.00,21.99,361,0.00
2026-04-13T12:51:04.083Z,36.84,83.82,0.00,21.99,361,0.00
2026-04-13T12:51:06.092Z,27.13,83.96,0.00,21.99,361,0.00
2026-04-13T12:51:08.094Z,20.47,83.96,0.00,21.99,361,0.00
2026-04-13T12:51:10.103Z,21.40,83.97,0.00,21.99,361,0.00
2026-04-13T12:51:12.113Z,12.97,83.97,0.00,21.99,361,0.00
2026-04-13T12:51:14.124Z,15.52,83.95,0.00,21.99,361,0.00
2026-04-13T12:51:16.127Z,14.29,83.97,0.00,21.99,361,0.00
2026-04-13T12:51:18.131Z,19.25,83.96,0.00,21.99,361,0.00
2026-04-13T12:51:20.136Z,15.72,84.02,0.00,21.99,361,0.00
2026-04-13T12:51:22.142Z,15.55,84.03,0.00,21.99,361,0.00
2026-04-13T12:51:24.154Z,24.97,84.43,0.00,21.99,363,0.00
2026-04-13T12:51:26.155Z,21.40,84.45,0.00,21.99,363,0.00
2026-04-13T12:51:28.158Z,16.95,84.49,0.00,21.99,363,0.00
2026-04-13T12:51:30.169Z,13.65,84.44,0.00,21.99,363,0.00
2026-04-13T12:51:32.183Z,20.80,84.56,0.00,21.99,363,0.00
2026-04-13T12:51:34.183Z,15.76,84.57,0.00,21.99,363,0.00
2026-04-13T12:51:36.189Z,14.05,84.60,0.00,21.99,363,0.00
2026-04-13T12:51:38.202Z,13.83,84.62,0.00,21.99,363,0.00
2026-04-13T12:51:40.212Z,14.80,84.60,0.00,21.99,363,0.00
2026-04-13T12:51:42.215Z,18.69,84.65,0.00,21.99,363,0.00
2026-04-13T12:51:44.220Z,20.80,84.66,0.00,21.99,363,0.00
2026-04-13T12:51:46.223Z,27.53,84.89,0.00,21.99,365,0.00
2026-04-13T12:51:48.223Z,23.47,84.91,0.00,21.99,365,0.00
2026-04-13T12:51:50.229Z,19.89,84.95,0.00,21.99,365,0.00
2026-04-13T12:51:52.237Z,14.21,85.01,0.00,21.99,365,0.00
2026-04-13T12:51:54.241Z,19.34,84.98,0.00,21.99,365,0.00
2026-04-13T12:51:56.253Z,18.82,85.02,0.00,21.99,365,0.00
2026-04-13T12:51:58.255Z,16.58,85.12,0.00,21.99,365,0.00
2026-04-13T12:52:00.267Z,15.42,85.19,0.00,21.99,365,0.00
2026-04-13T12:52:02.280Z,15.66,85.28,0.00,21.99,365,0.00
2026-04-13T12:52:04.293Z,15.02,85.15,0.00,21.99,365,0.00
2026-04-13T12:52:06.297Z,15.85,85.04,0.00,21.99,365,0.00
2026-04-13T12:52:08.300Z,28.50,85.15,0.00,21.99,365,0.00
2026-04-13T12:52:10.302Z,25.28,85.17,0.00,21.99,365,0.00
2026-04-13T12:52:12.306Z,41.03,85.87,0.00,21.99,365,0.00
2026-04-13T12:52:14.310Z,24.28,85.93,0.00,21.99,365,0.00
2026-04-13T12:52:16.324Z,19.27,86.09,0.00,21.99,365,0.00
2026-04-13T12:52:18.326Z,18.06,86.15,0.00,21.99,365,0.00
2026-04-13T12:52:20.340Z,24.60,86.15,0.00,21.99,365,0.00
2026-04-13T12:52:22.342Z,22.07,86.20,0.00,21.99,364,0.00
2026-04-13T12:52:24.356Z,23.35,86.18,0.00,21.99,367,0.00
2026-04-13T12:52:26.362Z,30.11,86.45,0.00,21.99,367,0.00
2026-04-13T12:52:28.362Z,18.31,86.46,0.00,21.99,367,0.00
2026-04-13T12:52:30.368Z,16.38,86.42,0.00,21.99,367,0.00
2026-04-13T12:52:32.382Z,19.27,86.49,0.00,21.99,367,0.00
2026-04-13T12:52:34.395Z,18.62,86.44,0.00,21.99,367,0.00
2026-04-13T12:52:36.395Z,22.56,84.69,0.00,21.98,370,0.00
2026-04-13T12:52:38.407Z,29.27,84.37,0.00,21.98,370,0.00
2026-04-13T12:52:40.420Z,19.90,84.44,0.00,21.98,370,0.00
2026-04-13T12:52:42.431Z,15.30,84.43,0.00,21.98,370,0.00
2026-04-13T12:52:44.436Z,15.31,84.44,0.00,21.98,370,0.00
2026-04-13T12:52:46.448Z,14.82,84.07,0.00,21.98,372,0.00
2026-04-13T12:52:48.463Z,51.04,86.88,0.00,21.98,375,0.00
2026-04-13T12:52:50.477Z,22.38,86.83,0.00,21.98,373,0.00
2026-04-13T12:52:52.485Z,21.46,86.73,0.00,21.98,373,0.00
2026-04-13T12:52:54.487Z,19.59,86.71,0.00,21.98,373,0.00
2026-04-13T12:52:56.495Z,21.35,86.64,0.00,21.98,373,0.00
2026-04-13T12:52:58.499Z,35.62,86.21,0.00,21.98,372,0.00
2026-04-13T12:53:00.500Z,21.33,86.38,0.00,21.98,372,0.00
2026-04-13T12:53:02.502Z,19.18,86.38,0.00,21.98,372,0.00
2026-04-13T12:53:04.504Z,18.54,86.19,0.00,21.98,371,0.00
2026-04-13T12:53:06.514Z,20.82,85.84,0.00,21.98,371,0.00
2026-04-13T12:53:08.518Z,16.24,85.67,0.00,21.98,371,0.00
2026-04-13T12:53:10.520Z,16.60,85.62,0.00,21.98,371,0.00
2026-04-13T12:53:12.532Z,13.95,85.65,0.00,21.98,371,0.00
2026-04-13T12:53:14.537Z,17.38,85.70,0.00,21.98,371,0.00
2026-04-13T12:53:16.543Z,17.27,85.69,0.00,21.98,371,0.00
2026-04-13T12:53:18.555Z,23.76,85.78,0.00,21.98,372,0.00
2026-04-13T12:53:20.559Z,37.40,86.09,0.00,21.96,372,0.00
2026-04-13T12:53:22.571Z,28.44,86.01,0.00,21.96,372,0.00
